Transaction_ID,Transaction_Amount,Merchant_Category,Device_Type,Location_Region,Login_Attempts,Is_International,Customer_Age,Account_Age_Days,Is_Fraud
TXN14009,32.22331075476276,Grocery,Tablet,North America,1,0,53,2558,0
TXN14010,323.02501007983795,Grocery,Mobile-iOS,Europe,0,0,32,2286,0
TXN14011,33.90400188057915,Dining,Mobile-Android,Europe,0,0,56,1449,0
TXN14012,350.2271719708328,Electronics,Mobile-iOS,Asia,0,0,57,2699,0
TXN14013,117.31969412217073,Fashion,Mobile-iOS,Africa,0,0,79,1044,0
TXN14014,281.00809524294493,Fashion,Tablet,Europe,0,0,75,1241,0
TXN14015,541.1479993254287,Fashion,Desktop,Europe,1,0,70,1045,0
TXN14016,377.3027280618109,Gaming,Tablet,Africa,1,0,18,1301,0
TXN14017,262.47187273430563,Dining,Tablet,South America,0,0,76,1735,0
TXN14018,68.62586403977883,Dining,Mobile-Android,Africa,0,0,33,1703,0
TXN14019,13.153896821299856,Electronics,Desktop,North America,0,0,70,3241,0
TXN14020,207.5793462961373,Gaming,Mobile-Android,Asia,0,0,53,535,0
TXN14021,172.55224207798062,Gaming,Mobile-Android,South America,0,0,32,920,0
TXN14022,625.5758381986715,Grocery,Mobile-Android,South America,0,1,46,2990,0
TXN14023,96.59130717284313,Dining,Tablet,Asia,1,0,42,2492,0
TXN14024,231.16949572830202,Electronics,Desktop,North America,0,1,60,1730,0
TXN14025,94.71380009367822,Grocery,Desktop,North America,0,0,39,125,0
TXN14026,198.47709900770647,Electronics,Desktop,South America,0,0,45,2090,0
TXN14027,37.95614609379126,Gaming,Tablet,South America,1,0,77,3251,0
TXN14028,31.070215764797247,Gaming,Mobile-iOS,Africa,0,0,20,1210,0
TXN14029,245.9853440983328,Fashion,Desktop,Europe,0,0,21,2952,0
TXN14030,123.58649989427315,Gaming,Tablet,Africa,0,1,36,3288,0
TXN14031,31.084550055024035,Fashion,Mobile-iOS,South America,0,0,44,641,0
TXN14032,71.27500699046905,Electronics,Tablet,Europe,0,0,34,1320,0
TXN14033,204.62135150508516,Fashion,Mobile-iOS,North America,0,0,60,2946,0
TXN14034,109.12971595135228,Gaming,Mobile-Android,South America,0,0,53,1222,0
TXN14035,133.71105582626868,Dining,Tablet,Europe,3,0,65,1079,0
TXN14036,34.20894105126512,Fashion,Mobile-Android,North America,0,0,64,2318,0
TXN14037,116.68172492172009,Fashion,Mobile-Android,Asia,0,0,35,1750,0
TXN14038,418.0214562244547,Travel,Tablet,Asia,0,0,32,1735,0
TXN14039,440.7861724685303,Travel,Tablet,Africa,0,0,26,2181,0
TXN14040,123.47335217012628,Travel,Desktop,Asia,0,0,18,3489,0
TXN14041,8.187155944470893,Dining,Tablet,Europe,1,1,20,299,0
TXN14042,291.5811862806258,Gaming,Mobile-Android,Africa,0,0,45,821,0
TXN14043,50.810751792464394,Grocery,Mobile-iOS,Europe,2,0,37,3628,0
TXN14044,235.02833875632416,Fashion,Mobile-iOS,Africa,1,0,59,2542,0
TXN14045,228.0648286908154,Electronics,Desktop,Asia,0,0,27,4,0
TXN14046,9.726977831595054,Fashion,Mobile-iOS,Africa,0,1,71,991,0
TXN14047,95.91491218039941,Travel,Tablet,South America,1,0,30,1909,0
TXN14048,302.062475079773,Electronics,Mobile-iOS,Europe,0,1,65,1597,0
TXN14049,241.15473341853527,Electronics,Desktop,Asia,0,0,53,3319,0
TXN14050,18.40057014006723,Travel,Mobile-Android,Europe,2,0,60,2558,0
TXN14051,1.5012938345399174,Gaming,Mobile-Android,North America,1,0,21,3527,0
TXN14052,117.42121554133283,Electronics,Mobile-Android,North America,1,0,55,382,1
TXN14053,8.014360307401537,Fashion,Desktop,Asia,0,0,61,2593,0
TXN14054,470.72333634736526,Electronics,Mobile-iOS,Africa,1,0,53,1036,0
TXN14055,88.2002430069263,Dining,Desktop,South America,0,0,55,1489,0
TXN14056,96.15301680617469,Travel,Tablet,Asia,1,0,45,2181,0
TXN14057,127.99185634571468,Gaming,Mobile-iOS,Africa,0,0,31,2813,0
TXN14058,343.1763746447025,Dining,Desktop,North America,0,1,20,2571,0
TXN14059,240.79285275309093,Travel,Mobile-iOS,Africa,1,0,48,3238,0
TXN14060,478.8114877495471,Electronics,Mobile-iOS,North America,1,0,72,2299,0
TXN14061,179.81265637142135,Fashion,Desktop,Asia,1,0,28,650,0
TXN14062,36.383083527356206,Dining,Desktop,Europe,2,0,74,353,0
TXN14063,131.06015316903256,Grocery,Desktop,North America,0,0,25,1031,0
TXN14064,26.922302654441037,Travel,Mobile-Android,South America,0,0,28,730,0
TXN14065,288.5651223902959,Dining,Mobile-Android,Europe,1,0,24,3198,0
TXN14066,217.3299778821276,Travel,Mobile-iOS,Europe,0,0,44,940,0
TXN14067,73.28175518303564,Grocery,Tablet,Africa,1,0,54,3354,0
TXN14068,114.16595987450798,Dining,Tablet,Europe,0,0,48,2948,0
TXN14069,137.89833691108777,Dining,Desktop,Asia,0,0,53,762,0
TXN14070,148.12726766778061,Travel,Mobile-Android,North America,1,1,39,2233,0
TXN14071,668.3844213403652,Gaming,Tablet,North America,0,0,36,1248,0
TXN14072,46.48617737357369,Electronics,Mobile-Android,North America,0,1,22,1185,0
TXN14073,36.566700576393366,Electronics,Mobile-iOS,North America,1,0,30,1532,0
TXN14074,368.22093458078047,Fashion,Mobile-iOS,North America,2,0,78,608,0
TXN14075,285.9227666415456,Gaming,Tablet,North America,0,0,32,917,0
TXN14076,304.3044952346714,Dining,Desktop,Africa,1,0,28,2072,0
TXN14077,219.30440356318198,Electronics,Mobile-iOS,Africa,0,0,51,826,0
TXN14078,255.46865047569352,Electronics,Desktop,South America,1,1,66,790,0
TXN14079,105.40853364429135,Travel,Mobile-Android,Europe,0,0,61,905,0
TXN14080,140.31098873772325,Gaming,Mobile-iOS,North America,3,0,24,3085,0
TXN14081,175.26733357270263,Travel,Tablet,North America,1,0,69,3580,0
TXN14082,27.503474897830095,Fashion,Mobile-Android,Europe,0,0,57,2747,0
TXN14083,707.7898004941984,Gaming,Mobile-iOS,Asia,0,0,63,2106,0
TXN14084,353.18834648838117,Travel,Mobile-iOS,Europe,2,0,48,3059,0
TXN14085,316.70248333920523,Electronics,Tablet,North America,0,0,46,2149,0
TXN14086,83.75473947473196,Travel,Mobile-Android,North America,1,0,41,1501,0
TXN14087,214.5705206268886,Electronics,Mobile-iOS,North America,0,0,47,2255,0
TXN14088,86.92883787709914,Gaming,Mobile-iOS,North America,0,0,48,3076,0
TXN14089,333.6415110203642,Electronics,Mobile-iOS,Europe,0,0,76,2749,0
TXN14090,4.803925374233546,Fashion,Mobile-Android,Asia,1,0,54,1935,0
TXN14091,274.61050036610203,Fashion,Mobile-iOS,South America,0,0,79,880,0
TXN14092,55.80806947357762,Grocery,Mobile-iOS,South America,0,0,65,3365,0
TXN14093,661.7202449911581,Travel,Desktop,North America,0,1,29,811,0
TXN14094,714.7486077524561,Grocery,Mobile-iOS,Africa,2,0,68,2504,0
TXN14095,165.28171934330217,Grocery,Desktop,Europe,0,0,33,3370,0
TXN14096,0.9404814962240864,Dining,Mobile-Android,South America,0,0,60,2589,0
TXN14097,183.11084034019927,Travel,Tablet,North America,1,0,49,1820,0
TXN14098,99.26921167524604,Grocery,Mobile-iOS,Africa,1,0,29,2955,0
TXN14099,541.5366003236821,Gaming,Mobile-Android,Europe,1,0,60,2654,0
TXN14100,333.2268949946511,Travel,Desktop,South America,1,0,36,341,0
TXN14101,197.53348043658417,Dining,Mobile-Android,Africa,0,0,28,741,0
TXN14102,335.5443478835538,Electronics,Mobile-Android,Asia,0,0,39,606,0
TXN14103,167.5185546642399,Gaming,Desktop,South America,0,0,69,623,0
TXN14104,73.95895329532044,Fashion,Desktop,South America,0,0,18,2057,0
TXN14105,130.15117906645602,Electronics,Desktop,Asia,0,0,70,382,0
TXN14106,71.54669052568514,Fashion,Mobile-Android,South America,0,1,40,204,0
TXN14107,8.932649792627702,Fashion,Desktop,Asia,0,0,46,916,0
TXN14108,20.31796112831417,Grocery,Mobile-Android,Europe,0,0,78,666,0
TXN14109,973.6883546028979,Grocery,Mobile-iOS,North America,1,0,38,3616,0
TXN14110,52.76756574739967,Electronics,Mobile-iOS,South America,0,1,72,910,0
TXN14111,134.99095867656555,Dining,Mobile-Android,Europe,1,0,54,598,0
TXN14112,102.97627721325016,Grocery,Tablet,Africa,1,0,26,2050,0
TXN14113,49.47967856840842,Electronics,Desktop,North America,2,0,54,2491,0
TXN14114,27.49814384091507,Travel,Tablet,Europe,0,0,62,1542,0
TXN14115,499.68460007580234,Travel,Mobile-Android,Europe,2,1,77,302,0
TXN14116,1.9348835130211497,Fashion,Mobile-Android,Europe,0,0,75,2549,0
TXN14117,126.75791499261845,Grocery,Mobile-Android,Africa,0,0,38,1969,0
TXN14118,198.2371461705206,Dining,Mobile-iOS,Asia,0,0,67,437,0
TXN14119,331.84110934697435,Gaming,Mobile-Android,Europe,1,0,49,2647,0
TXN14120,29.210204874281327,Travel,Desktop,South America,0,0,55,1392,0
TXN14121,341.90708051427225,Fashion,Desktop,North America,0,0,62,1979,0
TXN14122,162.6222279203469,Dining,Tablet,Africa,2,0,31,1819,0
TXN14123,54.448427602124895,Electronics,Mobile-iOS,Asia,1,0,72,1491,0
TXN14124,368.40979464177497,Travel,Mobile-Android,South America,1,0,71,20,0
TXN14125,37.54465621781374,Gaming,Mobile-Android,Europe,0,0,58,1852,0
TXN14126,137.5888175694388,Fashion,Desktop,Europe,0,0,75,3546,0
TXN14127,252.51223299235642,Gaming,Mobile-Android,North America,1,0,72,1634,0
TXN14128,120.54787529784834,Gaming,Desktop,Asia,0,0,77,2175,0
TXN14129,216.46054648454856,Fashion,Tablet,Europe,0,0,38,3297,0
TXN14130,44.02084195728057,Grocery,Mobile-Android,Africa,0,0,76,2003,0
TXN14131,77.50993796768718,Electronics,Mobile-Android,South America,0,0,18,365,0
TXN14132,80.89904902742853,Dining,Tablet,Europe,3,0,24,1408,0
TXN14133,142.5226416536591,Gaming,Mobile-Android,Africa,0,0,70,831,0
TXN14134,497.20438586399007,Grocery,Mobile-Android,Africa,0,0,31,1462,0
TXN14135,258.07151319971246,Dining,Desktop,Africa,1,0,44,1354,0
TXN14136,937.4154511711026,Dining,Mobile-iOS,South America,0,0,30,2887,0
TXN14137,67.90594324226043,Grocery,Desktop,South America,0,0,44,3576,0
TXN14138,38.59706856061454,Grocery,Mobile-Android,Asia,1,0,47,2073,0
TXN14139,458.3015110017156,Dining,Mobile-iOS,South America,0,0,54,1677,0
TXN14140,44.621731932515026,Fashion,Tablet,Europe,0,0,58,3296,0
TXN14141,18.415830467886753,Dining,Mobile-iOS,South America,0,1,27,850,0
TXN14142,223.78749354181213,Dining,Tablet,Europe,0,0,67,464,0
TXN14143,441.065194688946,Electronics,Mobile-iOS,Africa,0,0,55,3300,0
TXN14144,286.15853615183306,Electronics,Tablet,South America,1,0,51,1866,0
TXN14145,311.0776573082545,Travel,Tablet,North America,1,0,34,3328,0
TXN14146,836.6446295626458,Fashion,Mobile-iOS,South America,1,0,74,2393,0
TXN14147,171.20895388249693,Dining,Mobile-Android,Africa,0,0,67,1477,0
TXN14148,629.8636675904949,Travel,Mobile-Android,North America,0,0,56,876,0
TXN14149,66.38454676502445,Dining,Mobile-Android,North America,1,0,18,1578,0
TXN14150,78.50916971145217,Electronics,Mobile-Android,Africa,0,0,72,2851,0
TXN14151,14.815905228403532,Dining,Mobile-Android,Asia,0,0,39,3286,0
TXN14152,91.61687028007644,Grocery,Mobile-Android,Africa,1,0,41,2931,0
TXN14153,217.79662020032768,Travel,Mobile-Android,South America,0,0,31,2329,0
TXN14154,229.8909787016097,Electronics,Mobile-iOS,South America,0,0,51,2811,0
TXN14155,284.80631636504313,Dining,Tablet,Europe,1,0,47,190,0
TXN14156,101.34155510703235,Grocery,Mobile-Android,Europe,1,0,42,1879,0
TXN14157,103.00357680240167,Fashion,Desktop,South America,0,0,79,160,0
TXN14158,261.86304358023006,Electronics,Desktop,North America,1,0,35,2418,0
TXN14159,25.032874826482416,Electronics,Mobile-iOS,Europe,0,0,33,748,0
TXN14160,399.8013532139245,Gaming,Tablet,North America,0,0,22,565,0
TXN14161,66.35538685016586,Travel,Desktop,Europe,0,0,38,501,1
TXN14162,42.98829278242442,Electronics,Desktop,South America,0,0,77,287,0
TXN14163,120.2972210748141,Dining,Tablet,Asia,1,0,27,3355,0
TXN14164,375.7909302870004,Travel,Desktop,South America,0,0,78,2443,0
TXN14165,253.33354491256318,Electronics,Mobile-Android,South America,1,0,22,2585,0
TXN14166,36.91195710617015,Fashion,Desktop,North America,0,0,38,1991,0
TXN14167,32.63143270007907,Dining,Mobile-Android,Asia,0,0,75,652,0
TXN14168,198.01749272549014,Electronics,Mobile-Android,South America,0,0,63,1423,0
TXN14169,62.6532928956801,Travel,Desktop,Europe,0,0,55,3428,0
TXN14170,142.73763133134514,Fashion,Tablet,Europe,0,0,58,1882,0
TXN14171,281.8565691866503,Gaming,Mobile-Android,South America,1,0,37,2496,0
TXN14172,91.513956202934,Travel,Tablet,South America,0,0,64,456,0
TXN14173,90.53445575550911,Fashion,Desktop,North America,1,0,45,2112,0
TXN14174,38.998862721551305,Dining,Desktop,Europe,1,0,52,2877,0
TXN14175,129.53058158682853,Grocery,Tablet,Asia,0,0,60,2691,0
TXN14176,48.34450710147278,Travel,Mobile-iOS,South America,0,0,23,2899,0
TXN14177,89.52671996716148,Grocery,Tablet,Asia,0,0,63,3472,0
TXN14178,483.65985649069717,Dining,Mobile-Android,North America,1,0,44,3118,0
TXN14179,348.087971076806,Electronics,Tablet,Europe,0,0,62,3041,0
TXN14180,33.585526834934534,Grocery,Tablet,Asia,1,0,36,1171,0
TXN14181,150.24486579667195,Grocery,Tablet,Europe,0,0,46,1709,0
TXN14182,469.0294202464146,Gaming,Mobile-Android,Asia,0,0,33,1449,0
TXN14183,351.93081982536773,Electronics,Desktop,Asia,0,0,25,1175,0
TXN14184,240.33480329767792,Dining,Mobile-Android,North America,1,0,56,2955,0
TXN14185,193.9420121970631,Dining,Mobile-Android,Africa,0,0,75,2130,0
TXN14186,96.72679170546787,Grocery,Tablet,South America,0,0,78,2008,0
TXN14187,187.89483794506305,Fashion,Mobile-iOS,Asia,0,1,36,3505,0
TXN14188,183.7883301799034,Fashion,Mobile-Android,Asia,2,0,29,2059,0
TXN14189,339.4966536448761,Travel,Mobile-Android,Asia,0,0,21,2709,1
TXN14190,298.0380975384099,Electronics,Mobile-Android,Africa,1,0,45,1221,0
TXN14191,354.6993928478066,Fashion,Tablet,Europe,0,0,29,3297,0
TXN14192,20.945646333441502,Fashion,Tablet,Asia,0,0,59,2937,0
TXN14193,805.2318020462218,Travel,Desktop,Asia,0,0,30,2277,0
TXN14194,258.5799842580592,Travel,Mobile-Android,Europe,1,0,57,3189,0
TXN14195,385.0595280933693,Electronics,Mobile-iOS,Asia,0,0,69,2129,0
TXN14196,89.75550300411508,Grocery,Desktop,Asia,2,0,35,343,0
TXN14197,730.0633927849154,Travel,Mobile-iOS,North America,0,0,27,1853,0
TXN14198,315.911069704595,Electronics,Mobile-iOS,Africa,0,0,44,3022,0
TXN14199,80.25315976261112,Grocery,Tablet,Asia,0,0,52,1169,0
TXN14200,7.32442817685267,Travel,Mobile-iOS,Europe,0,0,27,685,0
TXN14201,90.93807842150045,Fashion,Tablet,Asia,0,0,54,1315,0
TXN14202,233.33100616512687,Electronics,Tablet,South America,1,0,29,3074,0
TXN14203,370.2155904138291,Fashion,Tablet,North America,0,0,60,3530,0
TXN14204,112.8929000204381,Grocery,Desktop,North America,1,0,20,2902,0
TXN14205,1.3247372466495904,Dining,Tablet,Africa,1,0,67,3057,0
TXN14206,110.11719206338701,Electronics,Mobile-Android,Asia,0,0,48,929,0
TXN14207,93.35297805546081,Electronics,Mobile-Android,South America,1,0,48,317,0
TXN14208,284.82414945349024,Gaming,Desktop,South America,0,0,75,512,0
TXN14209,21.974198184309248,Travel,Mobile-Android,Asia,1,0,29,1670,0
TXN14210,40.83557006527055,Grocery,Mobile-Android,Asia,3,0,58,2894,0
TXN14211,179.2992705830109,Fashion,Mobile-iOS,Africa,0,0,20,1752,0
TXN14212,214.50120857671175,Fashion,Desktop,Europe,0,0,66,3264,0
TXN14213,13.039533586576196,Gaming,Desktop,South America,0,0,31,2107,0
TXN14214,58.303478568311895,Grocery,Desktop,North America,0,0,18,2697,0
TXN14215,289.9699308267891,Dining,Desktop,South America,1,1,72,2678,0
TXN14216,65.43075650035422,Travel,Mobile-Android,Africa,0,0,43,3072,0
TXN14217,86.2678486862113,Gaming,Mobile-iOS,North America,1,0,27,1438,1
TXN14218,629.3238214626183,Gaming,Desktop,Africa,3,1,49,2861,1
TXN14219,77.89205636487495,Grocery,Desktop,Africa,0,0,58,2337,0
TXN14220,98.96068609784264,Gaming,Mobile-Android,Asia,0,0,73,700,0
TXN14221,418.74893953537475,Dining,Mobile-Android,South America,1,0,72,2670,0
TXN14222,147.0166565916595,Electronics,Desktop,South America,0,0,76,3014,0
TXN14223,478.4202083301877,Grocery,Tablet,Europe,0,0,24,3422,0
TXN14224,37.332399954284966,Dining,Mobile-Android,North America,0,1,43,1352,0
TXN14225,160.61418087940288,Travel,Desktop,Africa,0,0,77,232,0
TXN14226,126.24347752594869,Gaming,Mobile-iOS,Asia,1,0,47,618,0
TXN14227,271.2878080147081,Grocery,Mobile-Android,South America,1,0,70,190,0
TXN14228,212.0256001232299,Travel,Mobile-Android,North America,0,0,32,973,0
TXN14229,303.7349326801036,Grocery,Desktop,Africa,0,0,42,1440,0
TXN14230,16.120410848339674,Gaming,Mobile-iOS,South America,0,0,49,2082,0
TXN14231,539.829042653936,Grocery,Tablet,Asia,0,0,62,2079,0
TXN14232,23.375039170417462,Travel,Desktop,South America,1,0,24,1354,0
TXN14233,68.65571761928784,Fashion,Mobile-Android,Europe,1,0,63,470,0
TXN14234,55.252779658659236,Fashion,Tablet,Europe,0,0,33,1664,0
TXN14235,328.8858308100617,Dining,Mobile-Android,Europe,0,0,63,1300,0
TXN14236,56.49167920071051,Electronics,Mobile-Android,Asia,1,0,59,2520,0
TXN14237,57.090724875798706,Fashion,Mobile-Android,Africa,0,0,54,578,0
TXN14238,313.2601023276556,Gaming,Mobile-iOS,North America,0,0,48,1139,0
TXN14239,9.369129355282066,Grocery,Mobile-Android,Asia,0,0,54,1645,0
TXN14240,60.389270577923504,Electronics,Mobile-Android,South America,0,0,26,3139,0
TXN14241,49.1734455619601,Grocery,Desktop,South America,0,0,60,563,0
TXN14242,425.8668534962058,Electronics,Mobile-Android,South America,0,0,65,2423,0
TXN14243,469.08010645311134,Grocery,Mobile-Android,Asia,0,0,21,3236,0
TXN14244,142.7113102949628,Gaming,Mobile-iOS,Europe,0,0,58,3378,0
TXN14245,326.9490649760999,Fashion,Tablet,South America,0,0,67,1654,0
TXN14246,196.1120400163124,Grocery,Mobile-Android,Africa,1,0,18,2259,0
TXN14247,363.35834722680676,Fashion,Desktop,North America,0,0,40,1447,0
TXN14248,11.965800226112018,Dining,Mobile-iOS,Asia,0,0,59,1986,0
TXN14249,76.26624982524403,Electronics,Mobile-Android,North America,0,0,50,2942,0
TXN14250,176.8100139399115,Electronics,Tablet,South America,1,0,40,931,0
TXN14251,30.64246745162554,Electronics,Mobile-iOS,Asia,0,0,71,1693,0
TXN14252,0.646598909543979,Fashion,Mobile-Android,Africa,1,0,69,601,0
TXN14253,162.65914569167984,Grocery,Tablet,North America,0,0,74,2093,0
TXN14254,592.1175437288499,Gaming,Desktop,Africa,3,0,59,1077,0
TXN14255,90.88888568927752,Dining,Desktop,Africa,0,0,51,2700,0
TXN14256,50.16482831228948,Electronics,Mobile-Android,Europe,1,1,61,3376,0
TXN14257,94.55012835226003,Dining,Desktop,North America,0,0,58,2163,0
TXN14258,74.08481040480771,Grocery,Desktop,North America,0,0,24,1835,0
TXN14259,112.70409528910118,Travel,Desktop,Europe,2,0,48,2288,0
TXN14260,299.91546986521126,Grocery,Mobile-iOS,South America,0,1,65,2595,0
TXN14261,152.246338099424,Gaming,Mobile-Android,Asia,0,0,35,3523,0
TXN14262,359.4897019343384,Gaming,Mobile-Android,South America,0,0,25,97,0
TXN14263,76.51612405079264,Fashion,Tablet,South America,0,0,73,496,0
TXN14264,833.1159053398444,Grocery,Mobile-iOS,North America,1,0,46,572,0
TXN14265,77.36739527058428,Dining,Mobile-iOS,Asia,1,0,31,3486,0
TXN14266,128.20079107875634,Dining,Tablet,North America,0,0,30,1760,0
TXN14267,235.47955869110928,Electronics,Tablet,North America,1,0,25,1332,0
TXN14268,369.0868543898394,Gaming,Mobile-Android,Asia,1,0,78,3552,0
TXN14269,273.25755839412295,Gaming,Tablet,North America,1,0,54,1263,0
TXN14270,164.27551823583613,Electronics,Mobile-Android,South America,0,0,66,3629,0
TXN14271,283.0380968646343,Dining,Mobile-Android,Africa,0,0,67,2261,0
TXN14272,55.73255690521803,Dining,Tablet,Asia,0,0,67,1481,0
TXN14273,41.4341601810721,Grocery,Desktop,South America,0,1,61,2420,0
TXN14274,107.78447514255221,Travel,Desktop,South America,0,0,42,1396,0
TXN14275,25.003164307010756,Grocery,Mobile-Android,Africa,0,0,46,676,0
TXN14276,304.7616136058913,Grocery,Mobile-iOS,Asia,0,0,29,3424,0
TXN14277,330.81951901631373,Grocery,Mobile-iOS,Asia,0,0,58,2251,0
TXN14278,328.869344789218,Fashion,Desktop,Africa,1,0,30,955,0
TXN14279,43.05430088679776,Electronics,Mobile-Android,South America,0,0,75,2966,1
TXN14280,434.58924897341797,Gaming,Mobile-Android,Europe,1,0,43,3506,0
TXN14281,8.043543676099722,Fashion,Tablet,Europe,0,0,22,2472,0
TXN14282,133.3407435382082,Fashion,Mobile-iOS,Asia,1,1,49,2948,1
TXN14283,60.0059400511592,Gaming,Tablet,Africa,2,0,38,1501,0
TXN14284,527.1275885696417,Grocery,Tablet,Europe,2,0,62,3327,0
TXN14285,45.197519962014596,Travel,Mobile-Android,South America,1,0,41,3212,0
TXN14286,125.70204773756511,Grocery,Desktop,North America,0,0,54,584,0
TXN14287,356.0218222395069,Electronics,Desktop,Africa,0,0,26,1242,0
TXN14288,333.42241565898394,Gaming,Mobile-iOS,Asia,2,0,70,308,0
TXN14289,98.61851093182037,Fashion,Desktop,North America,0,0,49,1368,0
TXN14290,465.47077876767463,Fashion,Desktop,South America,0,0,58,2962,0
TXN14291,326.72557104911846,Fashion,Mobile-Android,North America,0,0,34,1664,0
TXN14292,143.8038628143303,Electronics,Mobile-Android,South America,1,0,72,1424,0
TXN14293,347.4052159812944,Travel,Desktop,Asia,0,0,32,1313,0
TXN14294,417.5832422741959,Fashion,Mobile-Android,Africa,0,1,35,3139,0
TXN14295,773.2826877274824,Grocery,Mobile-Android,Asia,0,0,24,1391,0
TXN14296,159.79924085678098,Electronics,Tablet,Europe,0,0,58,3147,0
TXN14297,87.05611116816466,Travel,Desktop,North America,0,0,68,3354,0
TXN14298,110.23169849400367,Travel,Tablet,Africa,2,0,26,3644,0
